time,ra,dec,x,y,z,vx,vy,vz,Cal
2458632.9855657523,5.272193219066467,-0.2518222573393138,0.478754600689728,-2.236582100078073,-0.7898207338195918,0.01047324799981946,0.00222284101716094,-0.0002953768797443632, A.D. 2019-May-29 11:38:03.6960
2458632.988870752,5.272192874137046,-0.2518225662102315,0.478789214717757,-2.236574753335665,-0.7898217099506152,0.01047321509404269,0.002222994312264959,-0.0002953227186388783, A.D. 2019-May-29 11:42:49.2480
2458632.999833752,5.27219173117328,-0.2518235773492803,0.4789040319753206,-2.236550379861963,-0.7898249465887537,0.01047310592559845,0.002223502802642387,-0.0002951430607859879, A.D. 2019-May-29 11:58:36.4510
2458633.004961752,5.272191198620964,-0.2518240433172841,0.4789577379308417,-2.236538977129904,-0.7898264598668808,0.01047305485261011,0.002223740649473684,-0.0002950590247405437, A.D. 2019-May-29 12:05:59.5100
2458640.0282107503,5.269248346644206,-0.2534650400678132,0.5522545536018098,-2.219780298387853,-0.791494374643494,0.01039780526789295,0.002548147255083363,-0.0001798877980726867, A.D. 2019-Jun-05 12:39:28.2240
2458640.0425107502,5.269234131111982,-0.2534700900558307,0.5524032410438338,-2.219743855179824,-0.7914969453614448,0.01039764127445381,0.002548804942548987,-0.0001796531759670206, A.D. 2019-Jun-05 13:00:03.7440
2458640.05675075,5.269220055467897,-0.2534750901797916,0.552551302291869,-2.219707555534602,-0.7914995019591559,0.01039747792568954,0.002549459858668171,-0.000179419537928947, A.D. 2019-Jun-05 13:20:34.0800
2458640.07100075,5.269206063442536,-0.2534800675970189,0.5526994651874527,-2.219671221062113,-0.7915020570217304,0.01039731441885012,0.002550115222895111,-0.0001791857354584538, A.D. 2019-Jun-05 13:41:05.2800
2458641.9200007496,5.267386799704686,-0.2542413114507663,0.5719042580616507,-2.214877504266367,-0.7918053232398188,0.01037573098091544,0.002635050564675126,-0.0001488460916606578, A.D. 2019-Jun-07 10:03:38.8800
2458641.9810407497,5.267309719018507,-0.2542685850303088,0.5725375705597062,-2.21471657530813,-0.7918143782343746,0.01037500602454881,0.002637851039261968,-0.0001478444235273271, A.D. 2019-Jun-07 11:31:32.7360
2458644.058442749,5.264695829264799,-0.2552907492193243,0.5940646688749517,-2.209137793545498,-0.7920860992816329,0.01034986020872092,0.002733027198039358,-0.0001137518836372626, A.D. 2019-Jun-09 13:23:00.2690
2458644.063232749,5.264688695196575,-0.2552931869905037,0.594114244560701,-2.20912470182121,-0.7920866439648404,0.01034980116725353,0.002733246349013986,-0.0001136732700749905, A.D. 2019-Jun-09 13:29:54.1250
2458644.068475749,5.264680901027375,-0.2552958522828045,0.5941685083999124,-2.209110370781473,-0.7920872397282324,0.01034973653651747,0.002733486223949492,-0.0001135872218445326, A.D. 2019-Jun-09 13:37:27.1200
2458644.082265749,5.264660477987319,-0.2553028484002045,0.5943112300969049,-2.209072671655715,-0.7920888045355585,0.01034956651856361,0.002734117128621047,-0.0001133608999798775, A.D. 2019-Jun-09 13:57:18.5760
2458644.9233007487,5.26346856920136,-0.2557703335313542,0.6030111957533898,-2.206757008986983,-0.7921783405200237,0.01033912093508156,0.002772573118907909,-9.955760778128832e-05, A.D. 2019-Jun-10 10:08:24.0000
2458644.9806707487,5.263374170799838,-0.2558028254010141,0.6036043305293408,-2.206597871264576,-0.7921840251306518,0.01033840292938401,0.002775194748722571,-9.861602361484044e-05, A.D. 2019-Jun-10 11:31:00.7680
2458647.025930748,5.260034330053691,-0.2570579071122871,0.6247225607038269,-2.200826392049618,-0.7923513927305241,0.01031234950178859,0.002868522411735141,-6.504779131644363e-05, A.D. 2019-Jun-12 12:36:11.2320
2458647.029200748,5.260028188030614,-0.2570599777534584,0.6247562820196939,-2.200817011737083,-0.7923516053490663,0.01031230713694926,0.002868671414714098,-6.499412177280126e-05, A.D. 2019-Jun-12 12:40:53.7600
2458647.038330748,5.260011065512894,-0.2570657509884647,0.6248504328452399,-2.200790818867542,-0.7923521980613509,0.01031218884025966,0.002869087434703711,-6.484427379926447e-05, A.D. 2019-Jun-12 12:54:02.5920
2458647.041630748,5.260004886698276,-0.2570678348941383,0.6248844629976714,-2.200781350630952,-0.7923524119580861,0.01031214607807619,0.00286923780206842,-6.479011188605601e-05, A.D. 2019-Jun-12 12:58:47.7120
2458647.050760748,5.259987821584435,-0.2570735929447801,0.6249786123478592,-2.200755152591659,-0.7923530028077306,0.0103120277573519,0.00286965381482561,-6.464026394149329e-05, A.D. 2019-Jun-12 13:11:56.5440
2458647.054050748,5.259981683296362,-0.2570756652963741,0.6250125388480742,-2.200745711184275,-0.7923532153853665,0.01031198511609226,0.002869803723930454,-6.458626616430087e-05, A.D. 2019-Jun-12 13:16:40.8000
2458647.063220748,5.259964607326574,-0.2570814347440159,0.6251070992111515,-2.200719393167118,-0.7923538069513927,0.01031186625281078,0.002870221552091779,-6.443576172100776e-05, A.D. 2019-Jun-12 13:29:53.0880
2458647.066500748,5.259958511624535,-0.2570834961174889,0.6251409220609873,-2.200709978595812,-0.7923540182123932,0.01031182373250689,0.002870371002945906,-6.438192807994523e-05, A.D. 2019-Jun-12 13:34:36.4800
2458657.018133745,5.236473847493336,-0.2655990068260673,0.7270837829482604,-2.169899628463543,-0.7921821543910094,0.0101723666977588,0.003320536149340721,9.889554300389212e-05, A.D. 2019-Jun-22 12:24:57.5710
2458657.021483745,5.23646364632311,-0.2656024232906248,0.727117860291139,-2.169888504415878,-0.7921818229989436,0.01017231625021017,0.003320686543393045,9.895047258880764e-05, A.D. 2019-Jun-22 12:29:47.0110
2458657.026689745,5.236447807076176,-0.2656077295278832,0.7271708171660692,-2.169871216313172,-0.7921813076405797,0.01017223784855291,0.003320920258665345,9.903583474074948e-05, A.D. 2019-Jun-22 12:37:16.8100
2458657.036689745,5.236417430650289,-0.2656179122150716,0.7272725387892258,-2.169838004866677,-0.7921803164624114,0.01017208723400834,0.003321369187686584,9.91998032983358e-05, A.D. 2019-Jun-22 12:51:40.8100
2458665.989018742,5.206108745826418,-0.2764125119614418,0.8177078942865063,-2.138313786633298,-0.7906356226841939,0.01002889715292177,0.003720320742380722,0.0002458368536282607, A.D. 2019-Jul-01 11:43:02.0350
2458665.992401742,5.2060955264932245,-0.2764169768103743,0.8177418219478942,-2.138301200535465,-0.7906347909245269,0.01002883990097755,0.003720470356448291,0.0002458921959878723, A.D. 2019-Jul-01 11:47:54.3260
2458666.007294742,5.206037423836653,-0.2764366115724731,0.8178911795836951,-2.138245786665843,-0.7906311270378326,0.01002858783230878,0.003721128992719374,0.0002461358292306735, A.D. 2019-Jul-01 12:09:21.0820
2458666.2152607418,5.205246203743563,-0.2767098989443017,0.8199764185277739,-2.137470962130906,-0.7905795854028776,0.01002506315776467,0.003730324389858223,0.0002495377988016978, A.D. 2019-Jul-01 17:08:49.3440
2458666.231170742,5.205187235211698,-0.2767309679132599,0.8201359151354654,-2.137411607074522,-0.7905756131861839,0.01002479314226843,0.003731027725394577,0.0002497980494726611, A.D. 2019-Jul-01 17:31:43.9680
